claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test
package_number_0427,package_number,defense_slides.md,,9.999,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""inference"", ""bootstrap"", ""replications""]",",.0f|es","[""inference"", ""bootstrap"", ""replications""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0428,package_number,defense_slides.md,,5,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""inference"", ""fixed_sequence"", ""alpha"", ""@percent""]",.0f|es,"[""inference"", ""fixed_sequence"", ""alpha"", ""@percent""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0429,package_number,defense_slides.md,,95,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""interval""]",text_number:0,Saved two-sided percentile interval confidence level,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0430,package_number,defense_slides.md,,"+0,290",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[0, ""percent_reduction""]",+.3f|es,"version=v1, target=RV30, horizon_minutes=30, window=primary, family=log_ols_harq, contrast=B1_over_B0, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0431,package_number,defense_slides.md,,"1,000",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[0, ""p_holm_bilateral""]",.3f|es,"version=v1, target=RV30, horizon_minutes=30, window=primary, family=log_ols_harq, contrast=B1_over_B0, field=p_holm_bilateral",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0432,package_number,defense_slides.md,,"−167.448,32",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[1, ""percent_reduction""]",",.2f|es","version=v1, target=RV30, horizon_minutes=30, window=primary, family=log_ols_harq, contrast=B2_over_B1, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0433,package_number,defense_slides.md,,"1,000",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[1, ""p_holm_bilateral""]",.3f|es,"version=v1, target=RV30, horizon_minutes=30, window=primary, family=log_ols_harq, contrast=B2_over_B1, field=p_holm_bilateral",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0434,package_number,defense_slides.md,,"+1,204",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[2, ""percent_reduction""]",+.3f|es,"version=v1, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B1_over_B0, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0435,package_number,defense_slides.md,,"0,4724",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[2, ""p_holm_bilateral""]",.4f|es,"version=v1, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B1_over_B0, field=p_holm_bilateral",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0436,package_number,defense_slides.md,,"−0,073",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[3, ""percent_reduction""]",.3f|es,"version=v1, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0437,package_number,defense_slides.md,,"1,000",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[3, ""p_holm_bilateral""]",.3f|es,"version=v1, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=p_holm_bilateral",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0438,package_number,defense_slides.md,,418,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[3, ""N_sessions""]",.0f|es,"version=v1, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=N_sessions",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0439,package_number,defense_slides.md,,"+1,715",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[8, ""percent_reduction""]",+.3f|es,"version=v2, target=RV30, horizon_minutes=30, window=primary, family=log_ridge_harq, contrast=B1_over_B0, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0440,package_number,defense_slides.md,,"0,1842",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[8, ""p_holm_bilateral""]",.4f|es,"version=v2, target=RV30, horizon_minutes=30, window=primary, family=log_ridge_harq, contrast=B1_over_B0, field=p_holm_bilateral",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0441,package_number,defense_slides.md,,"−8,714",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[9, ""percent_reduction""]",.3f|es,"version=v2, target=RV30, horizon_minutes=30, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0442,package_number,defense_slides.md,,"0,3752",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[9, ""p_holm_bilateral""]",.4f|es,"version=v2, target=RV30, horizon_minutes=30, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=p_holm_bilateral",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0443,package_number,defense_slides.md,,"+2,091",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[10, ""percent_reduction""]",+.3f|es,"version=v2, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B1_over_B0, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0444,package_number,defense_slides.md,,"0,0264",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[10, ""p_holm_bilateral""]",.4f|es,"version=v2, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B1_over_B0, field=p_holm_bilateral",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0445,package_number,defense_slides.md,,"−0,063",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[11, ""percent_reduction""]",.3f|es,"version=v2, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0446,package_number,defense_slides.md,,"0,8858",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[11, ""p_holm_bilateral""]",.4f|es,"version=v2, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=p_holm_bilateral",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0447,package_number,defense_slides.md,,419,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[11, ""N_sessions""]",.0f|es,"version=v2, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=N_sessions",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0448,package_number,defense_slides.md,,"+1,729",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[16, ""percent_reduction""]",+.3f|es,"version=v3, target=RV30, horizon_minutes=30, window=primary, family=log_ridge_harq, contrast=B1_over_B0, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0449,package_number,defense_slides.md,,"0,0439",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[16, ""p_raw""]",.4f|es,"version=v3, target=RV30, horizon_minutes=30, window=primary, family=log_ridge_harq, contrast=B1_over_B0, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0450,package_number,defense_slides.md,,"+0,554",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[17, ""percent_reduction""]",+.3f|es,"version=v3, target=RV30, horizon_minutes=30, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0451,package_number,defense_slides.md,,"0,0525",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[17, ""p_raw""]",.4f|es,"version=v3, target=RV30, horizon_minutes=30, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0452,package_number,defense_slides.md,,"+2,091",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[18, ""percent_reduction""]",+.3f|es,"version=v3, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B1_over_B0, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0453,package_number,defense_slides.md,,"0,0053",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[18, ""p_raw""]",.4f|es,"version=v3, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B1_over_B0, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0454,package_number,defense_slides.md,,"−0,159",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[19, ""percent_reduction""]",.3f|es,"version=v3, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0455,package_number,defense_slides.md,,"0,6631",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[19, ""p_raw""]",.4f|es,"version=v3, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0456,package_number,defense_slides.md,,419,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[19, ""N_sessions""]",.0f|es,"version=v3, target=RV30, horizon_minutes=30, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=N_sessions",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0457,package_number,defense_slides.md,,"+0,880",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[24, ""percent_reduction""]",+.3f|es,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B1_over_B0, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0458,package_number,defense_slides.md,,"0,0390",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[24, ""p_raw""]",.4f|es,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B1_over_B0, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0459,package_number,defense_slides.md,,"+0,623",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[25, ""percent_reduction""]",+.3f|es,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0460,package_number,defense_slides.md,,"0,0032",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[25, ""p_raw""]",.4f|es,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0461,package_number,defense_slides.md,,"+1,170",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[26, ""percent_reduction""]",+.3f|es,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=lightgbm_qlike, contrast=B1_over_B0, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0462,package_number,defense_slides.md,,"0,0135",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[26, ""p_raw""]",.4f|es,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=lightgbm_qlike, contrast=B1_over_B0, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0463,package_number,defense_slides.md,,"−0,115",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[27, ""percent_reduction""]",.3f|es,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0464,package_number,defense_slides.md,,"0,6280",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[27, ""p_raw""]",.4f|es,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0465,package_number,defense_slides.md,,419,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[27, ""N_sessions""]",.0f|es,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=N_sessions",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0466,package_number,defense_slides.md,,"+0,377",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[32, ""percent_reduction""]",+.3f|es,"version=v4, target=RV5, horizon_minutes=5, window=primary, family=log_ridge_harq, contrast=B1_over_B0, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0467,package_number,defense_slides.md,,"0,0092",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[32, ""p_raw""]",.4f|es,"version=v4, target=RV5, horizon_minutes=5, window=primary, family=log_ridge_harq, contrast=B1_over_B0, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0468,package_number,defense_slides.md,,"+0,256",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[33, ""percent_reduction""]",+.3f|es,"version=v4, target=RV5, horizon_minutes=5, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0469,package_number,defense_slides.md,,"0,0172",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[33, ""p_raw""]",.4f|es,"version=v4, target=RV5, horizon_minutes=5, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0470,package_number,defense_slides.md,,"+0,536",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[34, ""percent_reduction""]",+.3f|es,"version=v4, target=RV5, horizon_minutes=5, window=primary, family=lightgbm_qlike, contrast=B1_over_B0, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0471,package_number,defense_slides.md,,"0,0608",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[34, ""p_raw""]",.4f|es,"version=v4, target=RV5, horizon_minutes=5, window=primary, family=lightgbm_qlike, contrast=B1_over_B0, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0472,package_number,defense_slides.md,,"+0,160",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[35, ""percent_reduction""]",+.3f|es,"version=v4, target=RV5, horizon_minutes=5, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0473,package_number,defense_slides.md,,"0,1927",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[35, ""p_raw""]",.4f|es,"version=v4, target=RV5, horizon_minutes=5, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0474,package_number,defense_slides.md,,419,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[35, ""N_sessions""]",.0f|es,"version=v4, target=RV5, horizon_minutes=5, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, field=N_sessions",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0475,package_number,defense_slides.md,,92.261,artifacts/rp4_b2/summary.json,d311d2773ae195968a59cea7d4e0c68dcf35d5d80e005c6cc0f1e028496d2eb2,"[""N_origins""]",",.0f|es","[""N_origins""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0476,package_number,defense_slides.md,,"0,0525",artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[17, ""p_for_decision""]",.4f|es,"version=v3, target=RV30, horizon_minutes=30, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=p_for_decision",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0477,package_number,defense_slides.md,,15,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""primary_horizon_minutes""]",.0f|es,"[""primary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0478,package_number,defense_slides.md,,"+0,623",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""qlike_reduction_percent""]",+.3f|es,"horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, statistic=mean, field=qlike_reduction_percent",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0479,package_number,defense_slides.md,,"0,000335",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""ci_low""]",.6f|es,"horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, statistic=mean, field=ci_low",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0480,package_number,defense_slides.md,,"0,001932",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""ci_high""]",.6f|es,"horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, statistic=mean, field=ci_high",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0481,package_number,defense_slides.md,,"0,0032",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""p_for_decision""]",.4f|es,"horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, statistic=mean, field=p_for_decision",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0482,package_number,defense_slides.md,,5,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""secondary_horizon_minutes""]",.0f|es,"[""secondary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0483,package_number,defense_slides.md,,"+0,256",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[17, ""qlike_reduction_percent""]",+.3f|es,"horizon_minutes=5, window=primary, family=log_ridge_harq, contrast=B2_over_B1, statistic=mean, field=qlike_reduction_percent",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0484,package_number,defense_slides.md,,15,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""primary_horizon_minutes""]",.0f|es,"[""primary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0485,package_number,defense_slides.md,,"−0,115",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[11, ""qlike_reduction_percent""]",.3f|es,"horizon_minutes=15, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, statistic=mean, field=qlike_reduction_percent",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0486,package_number,defense_slides.md,,"0,6280",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[11, ""p_for_decision""]",.4f|es,"horizon_minutes=15, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, statistic=mean, field=p_for_decision",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0487,package_number,defense_slides.md,,15,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""primary_horizon_minutes""]",.0f|es,"[""primary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0488,package_number,defense_slides.md,,5,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""secondary_horizon_minutes""]",.0f|es,"[""secondary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
