claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test,correction_test,current_test,prior_claim_id
package_number_1148,package_number,defense_slides.md,,412,artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"[461, ""N_origins""]",.0f|es,"[461, ""N_origins""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0521
package_number_1149,package_number,defense_slides.md,,2026-01-26,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""first_observed_mon_or_wed_expiry_by_asset"", ""AAPL""]",literal,Fecha de primera presencia observada de vencimientos de lunes o miércoles; comprobar la misma fecha para los seis activos.,saved_aggregate_field,"{""artifacts/rp4_market_audit/summary.json"": ""f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb"", ""artifacts/rp4_market_audit/expiry_first_observed.csv"": ""8604ccb92868703f614dee3255099594c356b44eed193acdfda3a440974a007e""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0522
package_number_1150,package_number,defense_slides.md,,"20,04",artifacts/rp4_market_audit/coverage_weekday.csv,e347f76f648da1511eb54a56e853d2ab656b28388de5d0acff70090e95f314a6,"{""operation"": ""weighted_mean"", ""where"": {""scope"": ""all_available_origins"", ""transition_date"": ""2026-01-26"", ""asset"": ""ALL"", ""period"": ""before""}, ""field"": ""surface_populated_cells_mean"", ""weight"": ""N_origins""}",.2f|es,"{""operation"": ""weighted_mean"", ""where"": {""scope"": ""all_available_origins"", ""transition_date"": ""2026-01-26"", ""asset"": ""ALL"", ""period"": ""before""}, ""field"": ""surface_populated_cells_mean"", ""weight"": ""N_origins""}",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0523
package_number_1151,package_number,defense_slides.md,,"23,10",artifacts/rp4_market_audit/coverage_weekday.csv,e347f76f648da1511eb54a56e853d2ab656b28388de5d0acff70090e95f314a6,"{""operation"": ""weighted_mean"", ""where"": {""scope"": ""all_available_origins"", ""transition_date"": ""2026-01-26"", ""asset"": ""ALL"", ""period"": ""from_date""}, ""field"": ""surface_populated_cells_mean"", ""weight"": ""N_origins""}",.2f|es,"{""operation"": ""weighted_mean"", ""where"": {""scope"": ""all_available_origins"", ""transition_date"": ""2026-01-26"", ""asset"": ""ALL"", ""period"": ""from_date""}, ""field"": ""surface_populated_cells_mean"", ""weight"": ""N_origins""}",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0524
package_number_1152,package_number,defense_slides.md,,"0,0001",artifacts/rp4_closeout_audit/ridge_lambda_counts.csv,493b20562708215bf5ff74cf0f5fe621b6f4cfa20f1730bd9d224f659ac2ffea,"[41, ""lambda""]",.4f|es,"[41, ""lambda""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0525
package_number_1153,package_number,defense_slides.md,,111,artifacts/rp4_closeout_audit/ridge_lambda_counts.csv,493b20562708215bf5ff74cf0f5fe621b6f4cfa20f1730bd9d224f659ac2ffea,"[41, ""N_sessions""]",.0f|es,"[41, ""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0526
package_number_1154,package_number,defense_slides.md,,419,artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_sessions""]",.0f|es,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0527
package_number_1155,package_number,defense_slides.md,,88,artifacts/rp4_closeout_audit/ridge_bounds_pruning_summary.csv,20f4b1c1b1022d7bba0318e9c4ac4b720ac6fce7a10bb5bbb875f1bca5d18c4e,"[11, ""removed_min""]",.0f|es,"[11, ""removed_min""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0528
package_number_1156,package_number,defense_slides.md,,97,artifacts/rp4_closeout_audit/ridge_bounds_pruning_summary.csv,20f4b1c1b1022d7bba0318e9c4ac4b720ac6fce7a10bb5bbb875f1bca5d18c4e,"[11, ""removed_max""]",.0f|es,"[11, ""removed_max""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0529
package_number_1157,package_number,defense_slides.md,,"0,103",artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"[461, ""base_qlike_equal_session_asset""]",.3f|es,"[461, ""base_qlike_equal_session_asset""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0530
package_number_1158,package_number,defense_slides.md,,"0,202",artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"[461, ""rich_qlike_equal_session_asset""]",.3f|es,"horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, profile=window_empty_5m, stratum=inside, field=rich_qlike_equal_session_asset",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0531
package_number_1159,package_number,defense_slides.md,,26,artifacts/rp4_market_audit/expiry_first_observed.csv,8604ccb92868703f614dee3255099594c356b44eed193acdfda3a440974a007e,"[0, ""first_observed_session"", ""@day""]",.0f|es,"[0, ""first_observed_session"", ""@day""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0532
package_number_1160,package_number,defense_slides.md,,29,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""claim_transition_date"", ""@day""]",literal,"Día de la transición consignada por la auditoría; REPORT.md respalda el salto de celdas del 29 de enero. El campo registra la fecha del hallazgo, no debe reinterpretarse como conteo de vencimientos.",saved_audit_claim_metadata,"{""artifacts/rp4_market_audit/REPORT.md"": ""74c6d6e5aaa43c51e73b0cacc8bde6a569aa1093686bafd5c10973d1abe3dcab""}",tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0533
package_number_1161,package_number,defense_slides.md,,2,artifacts/rp4_market_audit/REPORT.md,74c6d6e5aaa43c51e73b0cacc8bde6a569aa1093686bafd5c10973d1abe3dcab,[],text_number:3,"a válida del **26 de enero de 2026**, no del 29. En esa primera sesión aparecen los lunes 2 y 9 de febrero y el miércoles 4 de febrero. En el intervalo revisado, los primeros 0DTE de lunes y miércoles ocurren el",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0534
package_number_1162,package_number,defense_slides.md,,4,artifacts/rp4_market_audit/REPORT.md,74c6d6e5aaa43c51e73b0cacc8bde6a569aa1093686bafd5c10973d1abe3dcab,[],text_number:5,"26**, no del 29. En esa primera sesión aparecen los lunes 2 y 9 de febrero y el miércoles 4 de febrero. En el intervalo revisado, los primeros 0DTE de lunes y miércoles ocurren el **2 y 4 de febrero**, respectiv",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0535
package_number_1163,package_number,defense_slides.md,,88,artifacts/rp4_closeout_audit/ridge_bounds_pruning_summary.csv,20f4b1c1b1022d7bba0318e9c4ac4b720ac6fce7a10bb5bbb875f1bca5d18c4e,"[11, ""removed_min""]",.0f|es,"[11, ""removed_min""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0536
package_number_1164,package_number,defense_slides.md,,"0,0459",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""holm"", ""rows"", 0, ""stored_p_bilateral""]",.4f|es,"H1 lineal, RV15 primaria: p bilateral guardado, sensibilidad bilateral/Holm de cuatro contrastes.",derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1165,package_number,defense_slides.md,,"0,0918",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""holm"", ""rows"", 0, ""calculated_holm_p""]",.4f|es,"H1 lineal, RV15 primaria: p Holm reproducido de los p bilaterales guardados, sensibilidad bilateral/Holm de cuatro contrastes.",derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1166,package_number,defense_slides.md,,"0,0062",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""holm"", ""rows"", 1, ""stored_p_bilateral""]",.4f|es,"H2 lineal, RV15 primaria: p bilateral guardado, sensibilidad bilateral/Holm de cuatro contrastes.",derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1167,package_number,defense_slides.md,,"0,0248",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""holm"", ""rows"", 1, ""calculated_holm_p""]",.4f|es,"H2 lineal, RV15 primaria: p Holm reproducido de los p bilaterales guardados, sensibilidad bilateral/Holm de cuatro contrastes.",derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1168,package_number,defense_slides.md,,"0,0149",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""holm"", ""rows"", 2, ""stored_p_bilateral""]",.4f|es,"H1 árboles, RV15 primaria: p bilateral guardado, sensibilidad bilateral/Holm de cuatro contrastes.",derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1169,package_number,defense_slides.md,,"0,0447",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""holm"", ""rows"", 2, ""calculated_holm_p""]",.4f|es,"H1 árboles, RV15 primaria: p Holm reproducido de los p bilaterales guardados, sensibilidad bilateral/Holm de cuatro contrastes.",derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1170,package_number,defense_slides.md,,"0,8048",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""holm"", ""rows"", 3, ""stored_p_bilateral""]",.4f|es,"H2 árboles, RV15 primaria: p bilateral guardado, sensibilidad bilateral/Holm de cuatro contrastes.",derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1171,package_number,defense_slides.md,,"0,8048",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""holm"", ""rows"", 3, ""calculated_holm_p""]",.4f|es,"H2 árboles, RV15 primaria: p Holm reproducido de los p bilaterales guardados, sensibilidad bilateral/Holm de cuatro contrastes.",derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1172,package_number,defense_slides.md,,26,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""documentation"", ""bonferroni_examiner_question""]",literal,"Número de la pregunta de examiner_qa.md dedicada a Bonferroni de p unilaterales; referencia documental, no cifra estadística.",navigation_only,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1173,package_number,defense_slides.md,,5,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_1/audit_evidence.json,1e7056c0170ae66831ba17475a9f87c3fc4a2646b530dd0822e85cbc9a522735,"[""premium_proportions"", ""lookback_minutes""]",.0f|es,Feature-construction lookback for the three selected premium proportions; the forecast horizon remains RV15.,verified_typed_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_c1_0004
package_number_1174,package_number,defense_slides.md,,"0,250",artifacts/rp4_closeout_audit/b2_coefficient_summary.csv,150fdf4398072496ef64547df580053907a117921d2c214f9b3c82446254e9be,"[829, ""absolute_mean""]",.3f|es,"horizon_minutes=15, window=primary, column=b2_5m_sell_premium_share, field=absolute_mean",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0537
package_number_1175,package_number,defense_slides.md,,"0,312",artifacts/rp4_closeout_audit/b2_coefficient_summary.csv,150fdf4398072496ef64547df580053907a117921d2c214f9b3c82446254e9be,"[826, ""absolute_mean""]",.3f|es,"horizon_minutes=15, window=primary, column=b2_5m_passive_premium_share, field=absolute_mean",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0538
package_number_1176,package_number,defense_slides.md,,"0,00489",artifacts/rp4_closeout_audit/b2_coefficient_summary.csv,150fdf4398072496ef64547df580053907a117921d2c214f9b3c82446254e9be,"[974, ""absolute_mean""]",.5f|es,"horizon_minutes=15, window=primary, column=rp4_gamma_imb_total, field=absolute_mean",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0539
package_number_1177,package_number,defense_slides.md,,"−0,04271",artifacts/rp4_closeout_audit/b2_coefficient_summary.csv,150fdf4398072496ef64547df580053907a117921d2c214f9b3c82446254e9be,"[973, ""mean""]",.5f|es,"horizon_minutes=15, window=primary, column=rp4_gamma_imb_signed_trades, field=mean",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0540
package_number_1178,package_number,defense_slides.md,,134,docs/rp4/prospective_confirmation_v1_amendment_1_receipt.json,ac3cc92dc48a0b2250be81500cc23d735283a31a951909c917dabcf8092f1837,"[""ablated_predictors""]",.0f|es,"[""ablated_predictors""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0541
package_number_1179,package_number,defense_slides.md,,138,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""feature_sets"", ""B2"", ""@length""]",.0f|es,"[""feature_sets"", ""B2"", ""@length""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0542
package_number_1180,package_number,defense_slides.md,,25,artifacts/rp4_v4_b3_rv15/summary.json,1a544479c861bfcb8201cd6ae95702f7cf3de08f4d824d1dc488ec159a36ab9c,"[""N_sessions""]",.0f|es,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0543
package_number_1181,package_number,defense_slides.md,,"0,3908",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[12, ""p_for_decision""]",.4f|es,"horizon_minutes=15, window=confirmation, family=log_ridge_harq, contrast=B1_over_B0, statistic=mean, field=p_for_decision",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0544
package_number_1182,package_number,defense_slides.md,,"0,1758",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[13, ""p_raw""]",.4f|es,"horizon_minutes=15, window=confirmation, family=log_ridge_harq, contrast=B2_over_B1, statistic=mean, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0545
package_number_1183,package_number,defense_slides.md,,"0,0568",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[14, ""p_for_decision""]",.4f|es,"horizon_minutes=15, window=confirmation, family=lightgbm_qlike, contrast=B1_over_B0, statistic=mean, field=p_for_decision",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0546
package_number_1184,package_number,defense_slides.md,,"0,7554",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[15, ""p_raw""]",.4f|es,"horizon_minutes=15, window=confirmation, family=lightgbm_qlike, contrast=B2_over_B1, statistic=mean, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0547
package_number_1185,package_number,defense_slides.md,,25,artifacts/rp4_v4_b3_rv15/summary.json,1a544479c861bfcb8201cd6ae95702f7cf3de08f4d824d1dc488ec159a36ab9c,"[""N_sessions""]",.0f|es,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0548
package_number_1186,package_number,defense_slides.md,,9.750,artifacts/rp4_v4_b3_rv15/summary.json,1a544479c861bfcb8201cd6ae95702f7cf3de08f4d824d1dc488ec159a36ab9c,"[""N_origins""]",",.0f|es","[""N_origins""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0549
package_number_1187,package_number,defense_slides.md,,2026-08-03,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""windows"", ""confirmation"", ""start""]",literal,Inicio de la ventana final registrada; el nombre de la ventana no implica independencia del desarrollo.,registered_design_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0550
package_number_1188,package_number,defense_slides.md,,2026-09-04,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""windows"", ""confirmation"", ""end""]",literal,Fin de la ventana final registrada.,registered_design_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0551
package_number_1189,package_number,defense_slides.md,,15,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""primary_horizon_minutes""]",.0f|es,"[""primary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0552
package_number_1190,package_number,defense_slides.md,,"+0,0047673133",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[13, ""estimate""]",+.10f|es,"horizon_minutes=15, window=confirmation, family=log_ridge_harq, contrast=B2_over_B1, statistic=mean, field=estimate",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0553
package_number_1191,package_number,defense_slides.md,,"−0,0011087291",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[13, ""ci_low""]",.10f|es,"horizon_minutes=15, window=confirmation, family=log_ridge_harq, contrast=B2_over_B1, statistic=mean, field=ci_low",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0554
package_number_1192,package_number,defense_slides.md,,"0,014742153",artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[13, ""ci_high""]",.9f|es,"horizon_minutes=15, window=confirmation, family=log_ridge_harq, contrast=B2_over_B1, statistic=mean, field=ci_high",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0555
package_number_1193,package_number,defense_slides.md,,"+0,1191828314",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""concentration"", ""cumulative_delta""]",+.10f|es,Suma neta del delta final RV15 lineal B2/B1.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1194,package_number,defense_slides.md,,2026-08-31,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""concentration"", ""event_session""]",literal,Sesión cuya contribución concentra la suma neta final RV15 lineal B2/B1.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1195,package_number,defense_slides.md,,"+0,1162479043",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""concentration"", ""event_delta""]",+.10f|es,Aporte de la sesión a la suma final RV15 lineal B2/B1.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1196,package_number,defense_slides.md,,"97,54",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""concentration"", ""event_percent_of_net_cumulative_delta""]",.2f|es,Fracción porcentual del aporte de la sesión sobre la suma neta final.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1197,package_number,defense_slides.md,,24,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""concentration"", ""other_session_count""]",literal,Número de sesiones finales restantes al separar la sesión del evento.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1198,package_number,defense_slides.md,,"+0,0029349271",docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""concentration"", ""other_24_cumulative_delta""]",+.10f|es,Aporte neto agregado de las restantes sesiones finales.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1199,package_number,defense_slides.md,,20,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""overlap_count""]",literal,Sesiones finales dentro de la ventana puente declarada; conteo de fechas finales permitidas.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
